member_id,scope,committee_id,committee_name,role,aanwezig,afwezig,verontschuldigd
4636,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,74.0,23.0,4.0
4728,plenaire,,,,27.0,,
4728,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4728,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,2.0,,
4728,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,14.0,2.0,2.0
4728,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,15.0,,
4728,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",vast-lid-aanwezigheid,7.0,1.0,3.0
4728,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,5.0,,
4728,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4728,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,8.0,,
4728,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
3458,plenaire,,,,84.0,1.0,
3458,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
3458,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,6.0,4.0,2.0
4584,plenaire,,,,70.0,4.0,11.0
4584,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4584,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4584,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,21.0,,
4584,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4584,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
4095,plenaire,,,,65.0,2.0,18.0
4095,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,22.0,19.0,39.0
4095,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4095,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend-lid-aanwezigheid,,,4.0
4425,plenaire,,,,84.0,,1.0
4425,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4425,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,3.0,,
4425,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4425,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,13.0,,
4425,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4425,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4425,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4425,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,111.0,,6.0
4425,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,24.0,,2.0
4425,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,4.0,,
4645,plenaire,,,,82.0,,3.0
4645,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4645,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,voorzitter-aanwezigheid,58.0,3.0,1.0
4645,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4645,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,9.0,,3.0
4645,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4645,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,2.0,,
4645,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4645,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,4.0,,
4645,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,64.0,22.0,4.0
4740,plenaire,,,,57.0,,1.0
4740,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,20.0,,2.0
4740,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4740,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,9.0,,
4740,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4740,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4740,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,7.0,,
4740,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,71.0,7.0,1.0
4660,plenaire,,,,77.0,2.0,1.0
4660,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,40.0,,2.0
4660,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,6.0,,
4660,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,43.0,,1.0
4660,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,2.0,,
4660,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4660,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,3.0,,
4660,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,3.0,,1.0
4660,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,65.0,1.0,2.0
4660,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,3.0,,
4660,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,4.0,,
4660,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,8.0,,
4426,plenaire,,,,81.0,1.0,3.0
4426,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,12.0,,
4426,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4426,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4426,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4426,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,40.0,14.0,2.0
4426,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,4.0,,
4426,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,3.0,,
4426,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,3.0,,
4426,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,45.0,,4.0
4426,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",vast-lid-aanwezigheid,40.0,4.0,1.0
4426,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,4.0,,
4644,plenaire,,,,83.0,1.0,1.0
4644,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,3.0,,
4644,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4644,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,63.0,,5.0
4644,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4098,plenaire,,,,58.0,22.0,5.0
4098,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,2.0,2.0,
4102,plenaire,,,,82.0,,3.0
4102,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4102,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,34.0,9.0,1.0
4102,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,49.0,8.0,3.0
4102,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,6.0,,2.0
4102,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,9.0,,
4102,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4102,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,2.0,,
4102,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,2.0,,
4642,plenaire,,,,84.0,1.0,
4642,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4642,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,1.0,,
4642,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,16.0,,21.0
4642,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,2.0,,
4642,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4642,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,40.0,,10.0
4642,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,66.0,,2.0
4642,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,9.0,,
4642,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4642,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,2.0,,
4642,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,44.0,,44.0
4643,plenaire,,,,82.0,,3.0
4643,commissie,1829775.0,Commissie ad hoc,niet-lid-aanwezigheid,1.0,,
4643,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,57.0,19.0,4.0
4643,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4643,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",voorzitter-aanwezigheid,112.0,7.0,8.0
4643,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,9.0,42.0,5.0
4643,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4643,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,1.0,,
4643,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,2.0,,
4643,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,12.0,,
4064,plenaire,,,,81.0,3.0,1.0
4064,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4064,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,47.0,1.0,14.0
4064,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,2.0,,
4064,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,voorzitter-aanwezigheid,51.0,3.0,5.0
4064,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4064,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4641,plenaire,,,,76.0,1.0,8.0
4641,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,4.0,,
4641,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4641,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,1.0,,
4641,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,8.0,,
4641,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,44.0,1.0,6.0
4641,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4641,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4641,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,,,4.0
4641,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,4.0,,
4641,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,2.0,,
4641,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,11.0,,13.0
4641,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,39.0,8.0,18.0
4641,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",voorzitter-aanwezigheid,30.0,1.0,1.0
4641,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,plaatsvervangend-lid-aanwezigheid,2.0,,
4641,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,1.0,,1.0
4633,plenaire,,,,82.0,,3.0
4633,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,1.0,,
4633,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4633,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4633,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend-lid-aanwezigheid,34.0,,8.0
4633,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,3.0,,
4633,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,105.0,4.0,8.0
4633,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,3.0,,
4633,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,2.0,,
4633,commissie,1832506.0,Interparlementaire Commissie van de Nederlandse Taalunie,voorzitter-aanwezigheid,6.0,,1.0
4633,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,4.0,,
4629,plenaire,,,,64.0,5.0,16.0
4629,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4629,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4629,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,28.0,,11.0
4629,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend-lid-aanwezigheid,5.0,,23.0
4629,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast-lid-aanwezigheid,43.0,23.0,31.0
4630,plenaire,,,,82.0,1.0,2.0
4630,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,,,1.0
4630,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,1.0,,1.0
4630,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,8.0,32.0,20.0
4630,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4630,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,niet-lid-aanwezigheid,4.0,,
4630,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,5.0,,2.0
4630,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,7.0,,
4630,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,1.0,3.0,5.0
4630,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,4.0,,
4630,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,4.0,,
4630,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,2.0,,
4630,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,,,1.0
4630,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast-lid-aanwezigheid,1.0,5.0,1.0
4630,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,27.0,,2.0
4630,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,16.0,2.0,3.0
4630,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,11.0,,
4630,commissie,1832497.0,Commissie voor Onderwijs,niet-lid-aanwezigheid,1.0,,
4630,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,1.0,,
4630,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,9.0,,
4630,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,28.0,,3.0
4630,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,,2.0,
4624,plenaire,,,,84.0,,1.0
4624,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,3.0,,
4624,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,plaatsvervangend-lid-aanwezigheid,9.0,,1.0
4624,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend-lid-aanwezigheid,14.0,,2.0
4624,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast-lid-aanwezigheid,5.0,8.0,2.0
4624,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",niet-lid-aanwezigheid,1.0,,
4624,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,1.0,,
4624,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",vast-lid-aanwezigheid,30.0,12.0,5.0
4624,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",plaatsvervangend-lid-aanwezigheid,27.0,,5.0
4433,plenaire,,,,34.0,3.0,48.0
4433,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend-lid-aanwezigheid,,,57.0
4433,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
4433,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",vast-lid-aanwezigheid,18.0,6.0,36.0
4433,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,1.0,,
4433,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",plaatsvervangend-lid-aanwezigheid,,,40.0
4433,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,vast-lid-aanwezigheid,19.0,3.0,37.0
4433,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",plaatsvervangend-lid-aanwezigheid,,,39.0
4741,plenaire,,,,56.0,,1.0
4741,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,2.0,,
4741,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,3.0,,
4741,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend-lid-aanwezigheid,19.0,,1.0
4741,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
4741,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,2.0,,
4741,commissie,1832494.0,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend-lid-aanwezigheid,2.0,,
4741,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
4741,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend-lid-aanwezigheid,6.0,,
4741,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,81.0,9.0,
4741,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,4.0,,
4741,commissie,1832499.0,"Commissie voor Wonen, Toerisme, Energie en Klimaat",niet-lid-aanwezigheid,1.0,,
3918,plenaire,,,,85.0,,
3918,commissie,1829775.0,Commissie ad hoc,vast-lid-aanwezigheid,1.0,,
3918,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast-lid-aanwezigheid,73.0,6.0,1.0
3918,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,niet-lid-aanwezigheid,2.0,,
3918,commissie,1832490.0,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast-lid-aanwezigheid,29.0,15.0,
3918,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend-lid-aanwezigheid,4.0,,
3918,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,1.0,,
3918,commissie,1832493.0,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",niet-lid-aanwezigheid,4.0,,
3918,commissie,1832495.0,"Commissie voor Leefmilieu, Natuur en Ruimtelijke Ordening",niet-lid-aanwezigheid,2.0,,
3918,commissie,1832496.0,Commissie voor Mobiliteit en Openbare Werken,niet-lid-aanwezigheid,3.0,,
3918,commissie,1832497.0,Commissie voor Onderwijs,vast-lid-aanwezigheid,57.0,58.0,2.0
3918,commissie,1832498.0,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",niet-lid-aanwezigheid,7.0,,
3918,commissie,1832504.0,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast-lid-aanwezigheid,2.0,2.0,
4443,plenaire,,,,85.0,,
4443,commissie,1832481.0,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",niet-lid-aanwezigheid,4.0,,
4443,commissie,1832489.0,Commissie voor Binnenlands Bestuur en Inburgering,vast-lid-aanwezigheid,62.0,,
4443,commissie,1832491.0,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",niet-lid-aanwezigheid,1.0,,
4443,commissie,1832492.0,"Commissie voor Cultuur, Jeugd, Sport en Media",niet-lid-aanwezigheid,7.0,,
