member_id,question_id,role,publicatiedatum,onderwerp
4618,2021893,vraagsteller,2026-06-22,Vacatures  -  Gebruik van VDAB-dienstverlening door werkgevers
4440,2021893,minister,2026-06-22,Vacatures  -  Gebruik van VDAB-dienstverlening door werkgevers
4618,2021889,vraagsteller,2026-06-22,Interregionale arbeidsmigratie  -  Stimuli
4440,2021889,minister,2026-06-22,Interregionale arbeidsmigratie  -  Stimuli
4618,2021887,vraagsteller,2026-06-22,Weigering Vlaamse vacatures door Waalse werkzoekenden  -  Impact sancties
4440,2021887,minister,2026-06-22,Weigering Vlaamse vacatures door Waalse werkzoekenden  -  Impact sancties
3446,2021813,vraagsteller,2026-06-22,"Kweekvlees  -  Onderzoek, productie en projecten"
4430,2021813,minister,2026-06-22,"Kweekvlees  -  Onderzoek, productie en projecten"
3446,2021812,vraagsteller,2026-06-22,"Kweekvlees  -  Onderzoek, productie en projecten"
3455,2021812,minister,2026-06-22,"Kweekvlees  -  Onderzoek, productie en projecten"
4525,2021714,vraagsteller,2026-06-22,Europese gemeenschappelijke onderneming voor high-performance computing (EuroHPC JU)  -  Belgische kandidaturen
3455,2021714,minister,2026-06-22,Europese gemeenschappelijke onderneming voor high-performance computing (EuroHPC JU)  -  Belgische kandidaturen
4610,2021682,vraagsteller,2026-06-22,PipeTech Academy en PipeTech Alliance  -  Stand van zaken
4440,2021682,minister,2026-06-22,PipeTech Academy en PipeTech Alliance  -  Stand van zaken
4628,2020988,vraagsteller,2026-06-22,VDAB  -  Privacybeleid
4440,2020988,minister,2026-06-22,VDAB  -  Privacybeleid
4429,2029510,vraagsteller,2026-06-19,Interlandelijke adoptie  -  Kostprijs screeningsrondes (2)
2836,2029510,minister,2026-06-19,Interlandelijke adoptie  -  Kostprijs screeningsrondes (2)
4429,2029401,vraagsteller,2026-06-19,Adoptiediensten  -  Subsidies (2)
2836,2029401,minister,2026-06-19,Adoptiediensten  -  Subsidies (2)
4647,2028828,vraagsteller,2026-06-19,Groeipakket  -  Aanpassingsmechanisme voor niet-EER-landen
2836,2028828,minister,2026-06-19,Groeipakket  -  Aanpassingsmechanisme voor niet-EER-landen
4415,2028245,vraagsteller,2026-06-19,Lokale besturen  -  Rapportering over de uitrol van het BOA-decreet
2836,2028245,minister,2026-06-19,Lokale besturen  -  Rapportering over de uitrol van het BOA-decreet
4426,2027463,vraagsteller,2026-06-19,Meldingen illegale adoptie  -  Onderzoek
2836,2027463,minister,2026-06-19,Meldingen illegale adoptie  -  Onderzoek
4636,2024881,vraagsteller,2026-06-19,Cameragebruik in jeugdhulpvoorzieningen  -  Privacy en rechtsbescherming jongeren
2836,2024881,minister,2026-06-19,Cameragebruik in jeugdhulpvoorzieningen  -  Privacy en rechtsbescherming jongeren
4636,2024875,vraagsteller,2026-06-19,Masterplan jeugdhulp  -  Financiering en budgetimpact
2836,2024875,minister,2026-06-19,Masterplan jeugdhulp  -  Financiering en budgetimpact
4608,2024808,vraagsteller,2026-06-19,Jeugdhulp  -  Zorgtafels
2836,2024808,minister,2026-06-19,Jeugdhulp  -  Zorgtafels
4632,2024672,vraagsteller,2026-06-19,Groeipakket  -  Tussenkomst voor medische onderzoeken
2836,2024672,minister,2026-06-19,Groeipakket  -  Tussenkomst voor medische onderzoeken
4613,2024670,vraagsteller,2026-06-19,Bovenlokale cultuurprojecten  -  Projectsubsidies
2836,2024670,minister,2026-06-19,Bovenlokale cultuurprojecten  -  Projectsubsidies
4613,2024668,vraagsteller,2026-06-19,Intergemeentelijke samenwerkingsverbanden bovenlokale cultuurwerking  -  Werkingssubsidie 2027–2032
2836,2024668,minister,2026-06-19,Intergemeentelijke samenwerkingsverbanden bovenlokale cultuurwerking  -  Werkingssubsidie 2027–2032
4601,2024409,vraagsteller,2026-06-19,Jeugdhulp  -  Preventief armoedebeleid
2836,2024409,minister,2026-06-19,Jeugdhulp  -  Preventief armoedebeleid
3446,2024356,vraagsteller,2026-06-19,Bovenlokale cultuurwerking en erfgoedcellen  -  Subsidieaanvragen
2836,2024356,minister,2026-06-19,Bovenlokale cultuurwerking en erfgoedcellen  -  Subsidieaanvragen
4658,2024138,vraagsteller,2026-06-19,Toegankelijkheid buurtwegen  -  Vergunningsprocedure
4430,2024138,minister,2026-06-19,Toegankelijkheid buurtwegen  -  Vergunningsprocedure
4650,2024136,vraagsteller,2026-06-19,Internationale voedingsbeurs Alimentaria Barcelona  -  Vlaamse deelname
3455,2024136,minister,2026-06-19,Internationale voedingsbeurs Alimentaria Barcelona  -  Vlaamse deelname
4650,2024127,vraagsteller,2026-06-19,Technologiefestival SuperNova Antwerpen  -  Ondersteuning en rol Flanders Investment & Trade (FIT) en Flanders Technology & Innovation (FTI)
3455,2024127,minister,2026-06-19,Technologiefestival SuperNova Antwerpen  -  Ondersteuning en rol Flanders Investment & Trade (FIT) en Flanders Technology & Innovation (FTI)
4078,2024115,vraagsteller,2026-06-19,Samenwerking Vlaanderen en Afrikaanse landen  -  Versterking
3455,2024115,minister,2026-06-19,Samenwerking Vlaanderen en Afrikaanse landen  -  Versterking
4641,2023984,vraagsteller,2026-06-19,Wapenexport  -  Maandverslagen dual use juli-december 2025
3455,2023984,minister,2026-06-19,Wapenexport  -  Maandverslagen dual use juli-december 2025
4639,2023948,vraagsteller,2026-06-19,Volwassenenonderwijs  -  Situatie leerkrachten door prijsverhoging
4440,2023948,minister,2026-06-19,Volwassenenonderwijs  -  Situatie leerkrachten door prijsverhoging
4639,2023945,vraagsteller,2026-06-19,Volwassenenonderwijs  -  Evolutie aantal ingerichte lestijden
4440,2023945,minister,2026-06-19,Volwassenenonderwijs  -  Evolutie aantal ingerichte lestijden
4639,2023942,vraagsteller,2026-06-19,Volwassenenonderwijs  -  Evolutie inschrijvingscijfers
4440,2023942,minister,2026-06-19,Volwassenenonderwijs  -  Evolutie inschrijvingscijfers
3446,2023883,vraagsteller,2026-06-19,Actieprogramma rechtszekere en robuuste vergunningen  -  Maatregelen
4430,2023883,minister,2026-06-19,Actieprogramma rechtszekere en robuuste vergunningen  -  Maatregelen
4607,2023510,vraagsteller,2026-06-19,Aanvraag studietoelagen  -  Recht op vergissing en privacy ouders
4440,2023510,minister,2026-06-19,Aanvraag studietoelagen  -  Recht op vergissing en privacy ouders
4607,2023461,vraagsteller,2026-06-19,Hervorming levensbeschouwelijke vakken -  Haalbaarheid van wedertewerkstelling
4440,2023461,minister,2026-06-19,Hervorming levensbeschouwelijke vakken -  Haalbaarheid van wedertewerkstelling
4620,2023195,vraagsteller,2026-06-19,Scholen  -  Antipestbeleid (2)
4440,2023195,minister,2026-06-19,Scholen  -  Antipestbeleid (2)
3433,2022771,vraagsteller,2026-06-19,Vermijden van toiletbezoek op school  -  Sensibilisering
4440,2022771,minister,2026-06-19,Vermijden van toiletbezoek op school  -  Sensibilisering
4625,2022517,vraagsteller,2026-06-19,Anti-lgbtqia-wetgeving in Oeganda en Senegal  -  Diplomatieke initiatieven
3455,2022517,minister,2026-06-19,Anti-lgbtqia-wetgeving in Oeganda en Senegal  -  Diplomatieke initiatieven
3446,2022423,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
4654,2022423,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022422,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
2793,2022422,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022421,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
4430,2022421,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022420,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
2836,2022420,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022419,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
4440,2022419,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022418,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
4104,2022418,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022417,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
2789,2022417,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022416,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
4604,2022416,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
3446,2022415,vraagsteller,2026-06-19,Vlaamse regelgeving  -  Gold plating
3455,2022415,minister,2026-06-19,Vlaamse regelgeving  -  Gold plating
4383,2022049,vraagsteller,2026-06-19,PFAS-vervuiling Ronse  -  Meetresultaten
4430,2022049,minister,2026-06-19,PFAS-vervuiling Ronse  -  Meetresultaten
4409,2021952,vraagsteller,2026-06-19,Vervuiling door plastic pellets  -  Handhaving
4430,2021952,minister,2026-06-19,Vervuiling door plastic pellets  -  Handhaving
4425,2021944,vraagsteller,2026-06-19,Onthaalonderwijs voor anderstalige nieuwkomers (OKAN)  -  Doorstroming naar regulier onderwijs
4440,2021944,minister,2026-06-19,Onthaalonderwijs voor anderstalige nieuwkomers (OKAN)  -  Doorstroming naar regulier onderwijs
4525,2021871,vraagsteller,2026-06-19,Studie Burgerplatform Vlaanderen over lage-emissiezones (LEZ's)  -  Resultaten
4430,2021871,minister,2026-06-19,Studie Burgerplatform Vlaanderen over lage-emissiezones (LEZ's)  -  Resultaten
4114,2021861,vraagsteller,2026-06-19,Rioleringsnetwerk  -  Verdere uitbouw
4430,2021861,minister,2026-06-19,Rioleringsnetwerk  -  Verdere uitbouw
4395,2021829,vraagsteller,2026-06-19,Onderwijs  -  Flexi-jobs
4440,2021829,minister,2026-06-19,Onderwijs  -  Flexi-jobs
4395,2021827,vraagsteller,2026-06-19,Onderwijskoepels  -  Niet aangesloten scholen
4440,2021827,minister,2026-06-19,Onderwijskoepels  -  Niet aangesloten scholen
3446,2021823,vraagsteller,2026-06-19,Landbouw  -  Administratieve vereenvoudiging
4430,2021823,minister,2026-06-19,Landbouw  -  Administratieve vereenvoudiging
3446,2021821,vraagsteller,2026-06-19,"Voedselbossen  -  Definitie, meting en teeltcode"
4430,2021821,minister,2026-06-19,"Voedselbossen  -  Definitie, meting en teeltcode"
4644,2021815,vraagsteller,2026-06-19,Zwerfvuilvergoeding  -  Verdeelsleutel voor gemeenten
4430,2021815,minister,2026-06-19,Zwerfvuilvergoeding  -  Verdeelsleutel voor gemeenten
4620,2021777,vraagsteller,2026-06-19,Sluiting shishabars en rookruimtes  -  Economische en sociale impact
3455,2021777,minister,2026-06-19,Sluiting shishabars en rookruimtes  -  Economische en sociale impact
4637,2021757,vraagsteller,2026-06-19,Nieuw strategisch plan voor hulp- en dienstverlening aan gedetineerden  -  Sport- en cultuurparticipatie
4440,2021757,minister,2026-06-19,Nieuw strategisch plan voor hulp- en dienstverlening aan gedetineerden  -  Sport- en cultuurparticipatie
4425,2021747,vraagsteller,2026-06-19,Centraal aanmeldingssysteem van de overheid voor scholen  -  Gebruik
4440,2021747,minister,2026-06-19,Centraal aanmeldingssysteem van de overheid voor scholen  -  Gebruik
4651,2021709,vraagsteller,2026-06-19,"Beleidsdomein Omgeving  -  Erkenningscategorieën technicus, deskundige, opleidingscentrum of labo"
4430,2021709,minister,2026-06-19,"Beleidsdomein Omgeving  -  Erkenningscategorieën technicus, deskundige, opleidingscentrum of labo"
4660,2021705,vraagsteller,2026-06-19,Vlaanderen Circulair  -  Werkagenda Waterkringlopen
4430,2021705,minister,2026-06-19,Vlaanderen Circulair  -  Werkagenda Waterkringlopen
4102,2021673,vraagsteller,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor de Noordse landen in Kopenhagen  -  Werking
3455,2021673,minister,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor de Noordse landen in Kopenhagen  -  Werking
4102,2021663,vraagsteller,2026-06-19,Vlaamse Diplomatieke Vertegenwoordiging voor het Verenigd Koninkrijk en Ierland in Londen  -  Werking
3455,2021663,minister,2026-06-19,Vlaamse Diplomatieke Vertegenwoordiging voor het Verenigd Koninkrijk en Ierland in Londen  -  Werking
4102,2021661,vraagsteller,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor de Verenigde Staten in New York City  -  Werking
3455,2021661,minister,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor de Verenigde Staten in New York City  -  Werking
4102,2021659,vraagsteller,2026-06-19,Vlaamse Diplomatieke Vertegenwoordiging voor de Zuidelijke Afrikaanse landen in Pretoria  -  Werking
3455,2021659,minister,2026-06-19,Vlaamse Diplomatieke Vertegenwoordiging voor de Zuidelijke Afrikaanse landen in Pretoria  -  Werking
4102,2021657,vraagsteller,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor Polen en de Baltische Staten in Warschau   -  Werking
3455,2021657,minister,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor Polen en de Baltische Staten in Warschau   -  Werking
4443,2021655,vraagsteller,2026-06-19,Hoger onderwijs  -  Starttoetsen en effectieve instroom
4440,2021655,minister,2026-06-19,Hoger onderwijs  -  Starttoetsen en effectieve instroom
4102,2021653,vraagsteller,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor Centraal-Europa in Wenen  -  Werking
3455,2021653,minister,2026-06-19,Vlaamse diplomatieke vertegenwoordiging voor Centraal-Europa in Wenen  -  Werking
4425,2021641,vraagsteller,2026-06-19,Schoolbesturen  -  Omvang en beleidsvoerend vermogen
4440,2021641,minister,2026-06-19,Schoolbesturen  -  Omvang en beleidsvoerend vermogen
4629,2021617,vraagsteller,2026-06-19,Wildbeheereenheden (WBE's)   -  Stimulerend beleid
4430,2021617,minister,2026-06-19,Wildbeheereenheden (WBE's)   -  Stimulerend beleid
4636,2027845,vraagsteller,2026-06-18,Invulling regionale zorgzones  -  Open brief Limburgse zorgraden
2836,2027845,minister,2026-06-18,Invulling regionale zorgzones  -  Open brief Limburgse zorgraden
4636,2027843,vraagsteller,2026-06-18,Huidkanker  -  Vroegdetectie
2836,2027843,minister,2026-06-18,Huidkanker  -  Vroegdetectie
3433,2027786,vraagsteller,2026-06-18,Dagverzorgingscentra  -  Evolutie opnames
2836,2027786,minister,2026-06-18,Dagverzorgingscentra  -  Evolutie opnames
4728,2026763,vraagsteller,2026-06-18,Foodsavers  -  Werking en spreiding
2836,2026763,minister,2026-06-18,Foodsavers  -  Werking en spreiding
3965,2026003,vraagsteller,2026-06-18,Woonzorgcentra  -  Flexibiliteit in personeelsinzet
2836,2026003,minister,2026-06-18,Woonzorgcentra  -  Flexibiliteit in personeelsinzet
3433,2024702,vraagsteller,2026-06-18,Vlaams Agentschap voor Personen met een Handicap (VAPH)  -  Aanpassingspremies woningen
2836,2024702,minister,2026-06-18,Vlaams Agentschap voor Personen met een Handicap (VAPH)  -  Aanpassingspremies woningen
3433,2024696,vraagsteller,2026-06-18,Oppashulp aan huis  -  Stand van zaken
2836,2024696,minister,2026-06-18,Oppashulp aan huis  -  Stand van zaken
4405,2024674,vraagsteller,2026-06-18,Drughulpverlening reguliere zorg  -  Versterking (2)
2836,2024674,minister,2026-06-18,Drughulpverlening reguliere zorg  -  Versterking (2)
4601,2024415,vraagsteller,2026-06-18,Vlaams Actieplan Armoedebestrijding - Projecten brede ondersteuning voor gezinnen in armoede (2)
2836,2024415,minister,2026-06-18,Vlaams Actieplan Armoedebestrijding - Projecten brede ondersteuning voor gezinnen in armoede (2)
4601,2024407,vraagsteller,2026-06-18,Vlaams Actieplan Armoedebestrijding  -  Transparantie betaalbaarheid van woon- en leefkosten in VAPH-voorzieningen (2)
2836,2024407,minister,2026-06-18,Vlaams Actieplan Armoedebestrijding  -  Transparantie betaalbaarheid van woon- en leefkosten in VAPH-voorzieningen (2)
4621,2022948,vraagsteller,2026-06-18,Inzameling kunststofhoudend vistuigafval voor recyclage  -  Rapportage
2789,2022948,minister,2026-06-18,Inzameling kunststofhoudend vistuigafval voor recyclage  -  Rapportage
3418,2022292,vraagsteller,2026-06-18,Inburgeringstraject  -  Aandacht voor mensenrechten in cursus maatschappelijke oriëntatie (MO)
2789,2022292,minister,2026-06-18,Inburgeringstraject  -  Aandacht voor mensenrechten in cursus maatschappelijke oriëntatie (MO)
4644,2021796,vraagsteller,2026-06-18,Huishoudelijk restafval  -  Tarieven
4430,2021796,minister,2026-06-18,Huishoudelijk restafval  -  Tarieven
4388,2021744,vraagsteller,2026-06-18,Digitale afhaalkluizen voor administratieve documenten  -  Gebruik
2789,2021744,minister,2026-06-18,Digitale afhaalkluizen voor administratieve documenten  -  Gebruik
4443,2021712,vraagsteller,2026-06-18,"Klokkenluidersregeling  -  Effectiviteit, meldingsstroom en evaluatie"
2789,2021712,minister,2026-06-18,"Klokkenluidersregeling  -  Effectiviteit, meldingsstroom en evaluatie"
4657,2021651,vraagsteller,2026-06-18,Vlaams kotlabel  -  Campagne
4604,2021651,minister,2026-06-18,Vlaams kotlabel  -  Campagne
4078,2019557,vraagsteller,2026-06-18,Dierencrematoria en dierenbegraafplaatsen in Vlaanderen  -  Stand van zaken
4430,2019557,minister,2026-06-18,Dierencrematoria en dierenbegraafplaatsen in Vlaanderen  -  Stand van zaken
4444,2032117,vraagsteller,2026-06-16,Jobbonus  -  Uitbetalingen en ramingen
4104,2032117,minister,2026-06-16,Jobbonus  -  Uitbetalingen en ramingen
4443,2021335,vraagsteller,2026-06-16,Vlaamse Heraldische Raad (VHR)  -  Begeleiding fusiegemeenten bij vaststelling wapens en vlaggen
2789,2021335,minister,2026-06-16,Vlaamse Heraldische Raad (VHR)  -  Begeleiding fusiegemeenten bij vaststelling wapens en vlaggen
4443,2021334,vraagsteller,2026-06-16,Vlaamse Heraldische Raad (VHR)  -  Begeleiding fusiegemeenten bij vaststelling wapens en vlaggen
4104,2021334,minister,2026-06-16,Vlaamse Heraldische Raad (VHR)  -  Begeleiding fusiegemeenten bij vaststelling wapens en vlaggen
4443,2021332,vraagsteller,2026-06-16,Beschermde parochiekerken  -  Her- en nevenbestemming
4104,2021332,minister,2026-06-16,Beschermde parochiekerken  -  Her- en nevenbestemming
4642,2021229,vraagsteller,2026-06-16,Erfgoed  -  Vlaamse muurschilderingen op boerderijen in de Kempen
4104,2021229,minister,2026-06-16,Erfgoed  -  Vlaamse muurschilderingen op boerderijen in de Kempen
3918,2021141,vraagsteller,2026-06-16,Onroerend erfgoed  -  Subsidies en wachtlijsten
4104,2021141,minister,2026-06-16,Onroerend erfgoed  -  Subsidies en wachtlijsten
3433,2021022,vraagsteller,2026-06-16,Premies onroerend erfgoed  -  Provincie Antwerpen
4104,2021022,minister,2026-06-16,Premies onroerend erfgoed  -  Provincie Antwerpen
3433,2020926,vraagsteller,2026-06-16,Erfbelasting  -  Plaatsvervulling
4104,2020926,minister,2026-06-16,Erfbelasting  -  Plaatsvervulling
1803,2026069,vraagsteller,2026-06-15,Halalvoeding  -  Productie en certificaten
4430,2026069,minister,2026-06-15,Halalvoeding  -  Productie en certificaten
3433,2024623,vraagsteller,2026-06-15,Woonzorgcentra  -  Personeelsnormen
2836,2024623,minister,2026-06-15,Woonzorgcentra  -  Personeelsnormen
3433,2023185,vraagsteller,2026-06-15,Mantelzorgers en zorgbehoevenden  -  Registratie provincie Antwerpen
2836,2023185,minister,2026-06-15,Mantelzorgers en zorgbehoevenden  -  Registratie provincie Antwerpen
4644,2021707,vraagsteller,2026-06-15,Bouwshiftconvenant  -  Stand van zaken
4430,2021707,minister,2026-06-15,Bouwshiftconvenant  -  Stand van zaken
4405,2021684,vraagsteller,2026-06-15,Website 'Omgaan met vrijheidsbeperkende maatregelen'  -  Gebruik
2836,2021684,minister,2026-06-15,Website 'Omgaan met vrijheidsbeperkende maatregelen'  -  Gebruik
4409,2021631,vraagsteller,2026-06-15,Waals PFAS-biomonitoringsonderzoek  -  Relevantie voor Vlaanderen
