member_id,belangrijk_mandaat,titel,omschrijving,datum_van,datum_tot,commissie_id,commissie_afkorting,commissie_titel
4077,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4077,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2020-09-28T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
4077,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333177,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Energie"
4077,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4077,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",vast lid,2021-05-05T14:00:00+0200,2024-06-08T23:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4077,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",tweede ondervoorzitter,2019-11-13T00:00:00+0100,2024-06-08T23:59:59+0200,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4077,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,voorzitter,2019-11-13T00:00:00+0100,2024-06-08T23:59:59+0200,1333276,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4077,J,Commissie Vlaams Energie- en Klimaatplan,voorzitter,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4077,J,Onderzoekscommissie PFAS-PFOS,vast lid,2021-06-23T18:40:00+0200,2022-03-30T23:59:59+0200,1537200,PFAS-PFOS,Onderzoekscommissie PFAS-PFOS
4077,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2019-10-09T14:00:00+0200,2021-05-05T13:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
4077,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,plaatsvervangend lid,2020-06-03T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4077,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2019-10-09T14:00:00+0200,2019-11-12T00:00:00+0100,1333088,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4077,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2019-10-09T14:00:00+0200,2019-11-12T00:00:00+0100,1333276,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4077,J,Commissie ad hoc,vast lid,2019-06-18T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
4077,J,"Commissie voor Algemeen Beleid, Financiën en Begroting",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053486,FIN,"Commissie voor Algemeen Beleid, Financiën en Begroting"
4077,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053532,REG,Commissie voor Reglement en Samenwerking
4077,J,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid",plaatsvervangend lid,2016-01-06T00:00:00+0100,2019-05-25T00:00:00+0200,925076,BIN,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid"
4077,J,Commissie voor Alternatieve Financiering van Overheidsinvesteringen,plaatsvervangend lid,2016-09-28T00:00:00+0200,2019-05-25T00:00:00+0200,1078873,ALT,Commissie voor Alternatieve Financiering van Overheidsinvesteringen
4077,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking, Toerisme en Onroerend Erfgoed",plaatsvervangend lid,2017-09-25T00:00:00+0200,2019-05-25T00:00:00+0200,925078,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking, Toerisme en Onroerend Erfgoed"
4077,J,"Commissie voor Economie, Werk, Sociale Economie, Innovatie en Wetenschapsbeleid",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925080,ECO,"Commissie voor Economie, Werk, Sociale Economie, Innovatie en Wetenschapsbeleid"
4077,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925082,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn"
4077,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053575,VOVM,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4077,J,Commissie voor de Opvolging van het Klimaatbeleid in Vlaanderen,vast lid,2016-02-17T00:00:00+0100,2019-05-25T00:00:00+0200,1037330,KLIM,Commissie voor de Opvolging van het Klimaatbeleid in Vlaanderen
4077,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,voorzitter,2014-11-05T00:00:00+0100,2019-05-25T00:00:00+0200,1053573,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4077,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2014-09-24T00:00:00+0200,2016-01-05T00:00:00+0100,1053514,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4077,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2014-09-24T00:00:00+0200,2014-11-04T00:00:00+0100,1053573,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4619,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4619,J,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4619,J,Interparlementaire Commissie van de Nederlandse Taalunie,lid,2024-10-09T16:45:00+0200,,1832506,IPC,Interparlementaire Commissie van de Nederlandse Taalunie
4619,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,eerste ondervoorzitter,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4618,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4618,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4618,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4618,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4620,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,toegevoegd lid,2024-10-16T14:00:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4620,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",toegevoegd lid,2024-10-16T14:00:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4620,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",toegevoegd lid,2024-10-16T14:00:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4620,J,Commissie voor Onderwijs,toegevoegd lid,2024-10-16T14:00:00+0200,,1832497,OND,Commissie voor Onderwijs
4620,J,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen",toegevoegd lid,2025-01-08T14:00:00+0100,,1832498,WEL,"Commissie voor Welzijn, Volksgezondheid, Gezin, Armoedebestrijding en Gelijke Kansen"
4620,J,Commissie ad hoc,toegevoegd lid,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
3411,J,Bureau,eerste ondervoorzitter,2025-01-08T14:16:00+0100,,1829757,BUR,Bureau
3411,J,Uitgebreid Bureau,eerste ondervoorzitter,2025-01-08T14:16:00+0100,,1829758,UBUR,Uitgebreid Bureau
3411,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
3411,J,"Commissie voor Wonen, Toerisme, Energie en Klimaat",vast lid,2024-10-09T16:45:00+0200,,1832499,WON,"Commissie voor Wonen, Toerisme, Energie en Klimaat"
3411,J,Deontologische Commissie,vast lid,2024-10-09T16:45:00+0200,,1832503,DEO,Deontologische Commissie
3411,J,Commissie voor Reglement en Samenwerking,eerste ondervoorzitter,2025-01-08T14:16:00+0100,,1832500,REG,Commissie voor Reglement en Samenwerking
3411,J,Bureau,voorzitter,2024-07-02T17:24:00+0200,2025-01-08T14:15:00+0100,1829757,BUR,Bureau
3411,J,Uitgebreid Bureau,voorzitter,2024-07-02T18:10:00+0200,2025-01-08T14:15:00+0100,1829758,UBUR,Uitgebreid Bureau
3411,J,Commissie voor Reglement en Samenwerking,voorzitter,2024-10-09T16:45:00+0200,2025-01-08T14:15:59+0100,1832500,REG,Commissie voor Reglement en Samenwerking
3411,J,Commissie ad hoc,voorzitter,2024-07-04T14:00:00+0200,2024-10-09T16:44:59+0200,1829775,AH,Commissie ad hoc
3411,J,Bureau,voorzitter,2019-10-02T16:15:00+0200,2024-06-08T23:59:00+0200,1320156,BUR,Bureau
3411,J,Uitgebreid Bureau,voorzitter,2019-10-02T16:15:00+0200,2024-06-08T23:59:00+0200,1320175,UBUR,Uitgebreid Bureau
3411,J,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering",plaatsvervangend lid,2022-10-12T14:00:00+0200,2024-06-08T23:59:59+0200,1332966,BIN,"Commissie voor Binnenlands Bestuur, Gelijke Kansen en Inburgering"
3411,J,Commissie voor Reglement en Samenwerking,voorzitter,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
3411,J,Deontologische Commissie,voorzitter,2019-10-23T18:30:00+0200,2024-06-08T23:59:59+0200,1333271,DEO,Deontologische Commissie
3411,J,Commissie voor Wonen en Onroerend Erfgoed,plaatsvervangend lid,2019-10-09T14:00:00+0200,2022-10-26T13:59:59+0200,1333265,WON,Commissie voor Wonen en Onroerend Erfgoed
3411,J,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie",plaatsvervangend lid,2020-09-28T14:00:00+0200,2022-10-12T13:59:59+0200,1332937,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting en Justitie"
3411,J,Werkgroep Institutionele Zaken,voorzitter,2020-12-16T14:00:00+0100,2022-07-04T23:45:00+0200,1456916,WIZ,Werkgroep Institutionele Zaken
3411,J,Deontologische Commissie,vast lid,2019-10-09T14:00:00+0200,2019-10-23T18:00:00+0200,1333271,DEO,Deontologische Commissie
3411,J,Commissie ad hoc,voorzitter,2019-10-02T00:00:00+0200,2019-10-11T09:00:00+0200,1320193,ADHOC,Commissie ad hoc
3411,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",plaatsvervangend lid,2010-01-20T00:00:00+0100,2014-05-24T00:00:00+0200,560541,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
3411,J,"Commissie voor Woonbeleid, Stedelijk Beleid en Energie",vast lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,560548,WON,"Commissie voor Woonbeleid, Stedelijk Beleid en Energie"
3411,J,Deontologische Commissie,vast lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,1053567,DEO,Deontologische Commissie
3411,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,1053572,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
3411,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2009-09-28T00:00:00+0200,2014-05-24T00:00:00+0200,1053574,VOVM,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
3411,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Onroerend Erfgoed",plaatsvervangend lid,2010-09-27T00:00:00+0200,2013-01-08T00:00:00+0100,560544,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Onroerend Erfgoed"
3411,J,Opvolgingscommissie Versnelling Maatschappelijk Belangrijke Investeringsprojecten,secretaris,2010-11-22T00:00:00+0100,2011-01-18T00:00:00+0100,609641,VMBI,Opvolgingscommissie Versnelling Maatschappelijk Belangrijke Investeringsprojecten
3411,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Onroerend Erfgoed",vast lid,2009-09-28T00:00:00+0200,2010-09-26T00:00:00+0200,560544,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening en Onroerend Erfgoed"
3411,J,Commissie ad hoc Versnelling Maatschappelijk Belangrijke Investeringsprojecten,secretaris,2009-11-25T00:00:00+0100,2010-03-03T00:00:00+0100,567302,VMBI,Commissie ad hoc Versnelling Maatschappelijk Belangrijke Investeringsprojecten
3411,J,"Commissie voor Economie, Economisch Overheidsinstrumentarium, Innovatie, Wetenschapsbeleid, Werk en Sociale Economie",plaatsvervangend lid,2009-09-28T00:00:00+0200,2010-01-19T00:00:00+0100,560542,ECO,"Commissie voor Economie, Economisch Overheidsinstrumentarium, Innovatie, Wetenschapsbeleid, Werk en Sociale Economie"
4078,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4078,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4078,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2024-10-09T16:45:00+0200,,1832504,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4078,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking",eerste ondervoorzitter,2024-10-09T16:45:00+0200,,1832491,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden en Internationale Samenwerking"
4078,J,Commissie voor de geloofsbrieven voor de kieskring Brussel,voorzitter,2024-07-02T14:45:00+0200,2024-07-02T17:30:59+0200,1829647,GBB,Commissie voor de geloofsbrieven voor de kieskring Brussel
4078,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333030,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking en Toerisme"
4078,J,Commissie voor Wonen en Onroerend Erfgoed,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333265,WON,Commissie voor Wonen en Onroerend Erfgoed
4078,J,Commissie Vlaams Energie- en Klimaatplan,plaatsvervangend lid,2022-03-30T14:00:00+0200,2024-06-08T23:59:59+0200,1622680,VEKP,Commissie Vlaams Energie- en Klimaatplan
4078,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4078,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333137,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4078,J,Vlaamse Controlecommissie voor de Verkiezingsuitgaven,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333276,UIT,Vlaamse Controlecommissie voor de Verkiezingsuitgaven
4078,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333281,MAN,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4078,J,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking, Toerisme en Onroerend Erfgoed",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925078,BUI,"Commissie voor Buitenlands Beleid, Europese Aangelegenheden, Internationale Samenwerking, Toerisme en Onroerend Erfgoed"
4078,J,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn",plaatsvervangend lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925082,LEE,"Commissie voor Leefmilieu, Natuur, Ruimtelijke Ordening, Energie en Dierenwelzijn"
4078,J,Commissie voor de Opvolging van het Klimaatbeleid in Vlaanderen,plaatsvervangend lid,2016-02-17T00:00:00+0100,2019-05-25T00:00:00+0200,1037330,KLIM,Commissie voor de Opvolging van het Klimaatbeleid in Vlaanderen
4078,J,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,925076,BIN,"Commissie voor Bestuurszaken, Binnenlands Bestuur, Inburgering en Stedenbeleid"
4078,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2014-09-24T00:00:00+0200,2019-05-25T00:00:00+0200,1053514,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
4078,J,Commissie voor Alternatieve Financiering van Overheidsinvesteringen,vast lid,2016-09-28T00:00:00+0200,2019-05-25T00:00:00+0200,1078873,ALT,Commissie voor Alternatieve Financiering van Overheidsinvesteringen
4078,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,tweede ondervoorzitter,2015-05-13T00:00:00+0200,2019-05-25T00:00:00+0200,1053575,VOVM,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4078,J,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte,vast lid,2014-09-24T00:00:00+0200,2015-05-12T00:00:00+0200,1053575,VOVM,Vlaamse Opvolgingscommissie voor de Vermogens- en Mandatenaangifte
4400,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832492,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4400,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2024-10-09T16:45:00+0200,,1832490,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4400,J,Commissie voor Onderwijs,vast lid,2024-10-09T16:45:00+0200,,1832497,OND,Commissie voor Onderwijs
4400,J,Commissie voor de geloofsbrieven voor de kieskring Brussel,lid,2024-07-02T14:45:00+0200,2024-07-02T17:30:59+0200,1829647,GBB,Commissie voor de geloofsbrieven voor de kieskring Brussel
4400,J,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333053,CUL,"Commissie voor Cultuur, Jeugd, Sport en Media"
4400,J,Commissie voor Reglement en Samenwerking,plaatsvervangend lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333268,REG,Commissie voor Reglement en Samenwerking
4400,J,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn,vast lid,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1332996,BRU,Commissie voor Brussel en de Vlaamse Rand en Dierenwelzijn
4400,J,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder",vast lid,2023-10-18T17:15:00+0200,2024-06-08T23:59:59+0200,1773153,EAM,"Bijzondere commissie voor de evaluatie van de aanpak van seksueel misbruik in de Kerk en in andere gezagsrelaties in het algemeen en van de rol van instellingen en voorzieningen op het terrein van jeugd, welzijn en onderwijs in het bijzonder"
4400,J,Commissie voor Onderwijs,tweede ondervoorzitter,2019-10-09T14:00:00+0200,2024-06-08T23:59:59+0200,1333231,OND,Commissie voor Onderwijs
4400,J,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid,vast lid,2020-10-21T14:00:00+0200,2020-12-31T23:59:59+0100,1396349,COR,Commissie ad hoc voor de Evaluatie en Verdere Uitvoering van het Vlaamse Coronabeleid
4621,J,Commissie voor Mobiliteit en Openbare Werken,plaatsvervangend lid,2024-10-09T16:45:00+0200,,1832496,OPE,Commissie voor Mobiliteit en Openbare Werken
4621,J,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",vast lid,2024-10-09T16:45:00+0200,,1832481,FIN,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed"
4621,J,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,2024-10-09T16:45:00+0200,,1832493,ECO,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie"
4621,J,"Commissie voor Landbouw, Visserij en Plattelandsbeleid",vast lid,2024-10-09T16:45:00+0200,,1832494,LAN,"Commissie voor Landbouw, Visserij en Plattelandsbeleid"
